Source,Target,Directed,Weight,Type,Year
Phyllis McGinley,J.F. Powers,,1,Directed,
Phyllis Rose,Amy Bloom,,1,Directed,
Phyllis Rose,Brett Laidlaw,,1,Directed,
Phyllis Rose,James Atlas,,1,Directed,
Phyllis Rose,Robert Rosenberg,,1,Directed,
Phyllis Theroux,Robert Lehrman,,1,Directed,
Phyllis Whitney,Elizabeth George,,1,Directed,
Phyllis Whitney,Tony Hillerman,,1,Directed,
Pico Iyer,Arthur Golden,,1,Directed,
Pico Iyer,Graham Greene,,1,Directed,
Pico Iyer,Michael Ondaatje,,1,Directed,
Pico Iyer,Peter Matthiessen,,1,Directed,
Pico Iyer,R.K. Narayan,,1,Directed,
Pico Iyer,Rohinton Mistry,,1,Directed,
Pier Giorgio DiCicco,Robert Sward,,1,Directed,
Pierce Brown,Indra Das,,1,Directed,
Pinckney Benedict,Ann Harleman,,1,Directed,
Pinckney Benedict,Brad Watson,,1,Directed,
Pinckney Benedict,Brady Udall,,1,Directed,
Pinckney Benedict,Elizabeth Dewberry,,1,Directed,
Pinckney Benedict,Elwood Reid,,1,Directed,
Pinckney Benedict,Erin McGraw,,1,Directed,
Pinckney Benedict,Frank Bill,,1,Directed,
Pinckney Benedict,Fred G. Leebron,,1,Directed,
Pinckney Benedict,Greg Sarris,,1,Directed,
Pinckney Benedict,Laura Kasischke,,1,Directed,
Pinckney Benedict,Margaret Wrinkle,,1,Directed,
Pinckney Benedict,Melissa Pritchard,,1,Directed,
Pinckney Benedict,Mick Cochrane,,1,Directed,
Pinckney Benedict,Paul Cody,,1,Directed,
Pinckney Benedict,Steven Rinehart,,1,Directed,
Pinckney Benedict,William Baer,,1,Directed,
Piri Thomas,Nicholasa Mohr,,1,Directed,
Piri Thomas,Soledad Santiago,,1,Directed,
Plum Sykes,Bella Pollen,,1,Directed,
Plum Sykes,Kevin Kwan,,1,Directed,
Po Bronson,Andrew Winston,,1,Directed,
Po Bronson,Noah Hawley,,1,Directed,
Poe Ballantine,Greg Ames,,1,Directed,
Poppy Z. Brite,Christopher Golden,,1,Directed,
Poppy Z. Brite,John Shirley,,1,Directed,
Poppy Z. Brite,Ramsey Campbell,,1,Directed,
Poppy Z. Brite,Richard Perez,,1,Directed,
Poppy Z. Brite,Scott Westerfeld,,1,Directed,
Porochista Khakpour,Esme Weijun Wang,,1,Directed,
Porochista Khakpour,Leesa Cross-Smith,,1,Directed,
Porochista Khakpour,Melissa Broder,The Pisces,1,Directed,
Porochista Khakpour,Michael J. Seidlinger,,1,Directed,
Porochista Khakpour,Naima Coster,,1,Directed,
Porochista Khakpour,Tao Lin,,1,Directed,
Porochista Khakpour,Wendy Lee,,1,Directed,
Porter Shreve,Randa Jarrar,,1,Directed,
Poul Anderson,Brian Herbert,,1,Directed,
Poul Anderson,David Brin,,1,Directed,
Poul Anderson,David J. Anderson,,1,Directed,
Poul Anderson,Joanna Russ,,1,Directed,
Poul Anderson,John Barnes,,1,Directed,
Poul Anderson,John Cramer,,1,Directed,
Poul Anderson,Larry Niven,,1,Directed,
Poul Anderson,Peter S. Beagle,,1,Directed,
Poul Anderson,Roger Zelazny,,1,Directed,
Poul Anderson,Sarah Zettel,,1,Directed,
Quentin Crisp,Jennifer Belle,,1,Directed,
Quentin Crisp,Mark Merlis,,1,Directed,
Quentin Crisp,Peter McGehee,,1,Directed,
Quentin Crisp,Robert Rodi,,1,Directed,
Quentin Reynolds,Jere Peacock,,1,Directed,
Quincy Jones,Alice Randall,,1,Directed,
Quincy Troupe,Maryse Conde,,1,Directed,
R.A. MacAvoy,Emma Bull,,1,Directed,
R.A. Salvatore,Kevin J. Anderson,,1,Directed,
R.H.W. Dillard,Richard Bausch,,1,Directed,
R.L. Stine,Andrew Klavan,,1,Directed,
R.M. Berry,Jeff VanderMeer,,1,Directed,
R.M. Berry,Jeffrey DeShell,,1,Directed,
R.M. Lamming,Amanda Prantera,,1,Directed,
R.O. Kwon,Evan James,"Cheer Up, Mr. Widdicombe",1,Directed,
R.V. Cassill,Charles Rosen,,1,Directed,
R.V. Cassill,Clark Blaise,,1,Directed,
R.V. Cassill,David Madden,,1,Directed,
R.V. Cassill,George P. Elliott,,1,Directed,
R.V. Cassill,J.R. Humphreys,,1,Directed,
R.V. Cassill,James Dickey,,1,Directed,
R.V. Cassill,Jim Thompson,,1,Directed,
R.V. Cassill,Jincy Willett,,1,Directed,
R.V. Cassill,Joanne Leedom-Ackerman,,1,Directed,
R.V. Cassill,John Clellon Holmes,,1,Directed,
R.V. Cassill,Jonathan Penner,,1,Directed,
R.V. Cassill,Joseph Monninger,,1,Directed,
R.V. Cassill,Joy Williams,,1,Directed,
R.V. Cassill,Kit Reed,,1,Directed,
R.V. Cassill,L.J. Davis,,1,Directed,
R.V. Cassill,Percival Everett,,1,Directed,
R.V. Cassill,Philip Roth,,1,Directed,
R.V. Cassill,Richard Yates,,1,Directed,
R.V. Cassill,Robert Westbrook,,1,Directed,
R.V. Cassill,Robley Wilson,,1,Directed,
R.V. Cassill,Thomas Berger,,1,Directed,
R.V. Cassill,Tom Kakonis,,1,Directed,
R.V. Cassill,Wirt Williams,,1,Directed,
Rabbi David Wolpe,Dara Horn,,1,Directed,
Rabih Alameddine,Brady Udall,,1,Directed,
Rabih Alameddine,Garth Greenwell,,1,Directed,
Rabih Alameddine,Kamila Shamsie,,1,Directed,
Rabih Alameddine,Miroslav Penkov,,1,Directed,
Rabih Alameddine,Sarah Schulman,,1,Directed,
Rabih Alameddine,Sayaka Murata,,1,Directed,
Rabih Alameddine,Sjon,,1,Directed,
Rachael Perry,Bonnie Jo Campbell,,1,Directed,
Rachel Blau Du Plessis,Molly Hite,,1,Directed,
Rachel Caine,Jonathan Maberry,,1,Directed,
Rachel Cantor,Elizabeth Kadetsky,,1,Directed,
Rachel Cusk,Kate Atkinson,,1,Directed,
Rachel Cusk,Kingsley Amis,,1,Directed,
Rachel Fershleiser,Adrienne Celt,,1,Directed,
Rachel Gibson,Carly Phillips,,1,Directed,
Rachel Hartman,Tamora Pierce,,1,Directed,
Rachel Holmes,Gavin McCrea,,1,Directed,
Rachel Joyce,Cathy Rentzenbrink,,1,Directed,
Rachel Joyce,Fatima Farheen Mirza,A Place for Us,1,Directed,
Rachel Joyce,Kit de Waal,,1,Directed,
Rachel Kaddish,Evan Fallenberg,,1,Directed,
Rachel Kadish,Tova Mirvis,,1,Directed,
Rachel Kadish,Yael Goldstein,,1,Directed,
Rachel Khong,Colin Winnette,,1,Directed,
Rachel Khong,Ling Ma,,1,Directed,
Rachel Kushner,Ben Lerner,,1,Directed,
Rachel Kushner,Ceridwen Dovey,,1,Directed,
Rachel Kushner,Chris Kraus,,1,Directed,
Rachel Kushner,Dana Spiotta,,1,Directed,
Rachel Kushner,Danzy Senna,,1,Directed,
Rachel Kushner,Hari Kunzru,,1,Directed,
Rachel Kushner,Janet Sarbanes,,1,Directed,
Rachel Kushner,Joshua Cohen,,1,Directed,
Rachel Kushner,Karan Mahajan,,1,Directed,
Rachel Kushner,Katie Kitamura,,1,Directed,
Rachel Kushner,Marisa Silver,,1,Directed,
Rachel Kushner,Rabih Alameddine,,1,Directed,
Rachel Kushner,Vendela Vida,,1,Directed,
Rachel Kushner,Zachary Lazar,,1,Directed,
Rachel Resnick,Elizabeth Kadetsky,,1,Directed,
Rachel Resnick,Jillian Lauren,,1,Directed,
Rachel Resnick,Rob Roberge,,1,Directed,
Rachel Simmons,Miranda Beverly-Whittemore,,1,Directed,
Rae Armantrout,Ismet Prcic,,1,Directed,
Rae Carson,Tamora Pierce,,1,Directed,
Rae Meadows,Cara Hoffman,,1,Directed,
Rahul Mehta,Henry Hoke,,1,Directed,
Rahul Mehta,Kazim Ali,,1,Directed,
Rakesh Satyal,Karim Dimechkie,,1,Directed,
Ralph Beer,Rick DeMarinis,,1,Directed,
Ralph Ellison,Alan Harrington,,1,Directed,
Ralph Ellison,Chester Himes,,1,Directed,
Ralph Ellison,Cormac McCarthy,,1,Directed,
Ralph Ellison,James Alan McPherson,,1,Directed,
Ralph Ellison,James Baldwin,,1,Directed,
Ralph Ellison,Leon Forrest,,1,Directed,
Ralph Ellison,Monroe Engel,,1,Directed,
Ralph Ellison,Richard Wright,,1,Directed,
Ralph Lombreglia,Christopher Castellani,,1,Directed,
Ralph McGill,Jesse Hill Ford,,1,Directed,
Ralph Peters,David Hagberg,,1,Directed,
Ralph Sassone,Monica Trasandes,,1,Directed,
Ramona Ausubel,Abby Geni,,1,Directed,
Ramona Ausubel,Angelica Baker,,1,Directed,
Ramona Ausubel,Bonnie Nadzam,,1,Directed,
Ramona Ausubel,Claire Fuller,,1,Directed,
Ramona Ausubel,Daisy Johnson,,1,Directed,
Ramona Ausubel,Derek Palacio,,1,Directed,
Ramona Ausubel,Diane Cook,,1,Directed,
Ramona Ausubel,Edan Lepucki,,1,Directed,
Ramona Ausubel,Francesca Segal,,1,Directed,
Ramona Ausubel,Helen Phillips,,1,Directed,
Ramona Ausubel,Kathleen Alcott,,1,Directed,
Ramona Ausubel,Laura van den Berg,,1,Directed,
Ramona Ausubel,Matt Sumell,,1,Directed,
Ramona Ausubel,Max Winter,,1,Directed,
Ramona Ausubel,Meghan Kenny,,1,Directed,
Ramona Ausubel,Molly Dektar,The Ash Family,1,Directed,
Ramona Ausubel,Nick Dybek,,1,Directed,
Ramona Ausubel,Polly Rosenwaike,,1,Directed,
Ramona Ausubel,Ryan McIlvain,,1,Directed,
Ramona Ausubel,Sam Allingham,,1,Directed,
Ramsey Campbell,China Mieville,,1,Directed,
Ramsey Campbell,Christopher Moore,,1,Directed,
Ramsey Campbell,Jonathan Carroll,,1,Directed,
Ramsey Campbell,Robert Bloch,,1,Directed,
Ramsey Cook,M.T. Kelly,,1,Directed,
Randa Jarrar,Ian Bassingthwaighte,,1,Directed,
Randa Jarrar,Saleem Haddad,,1,Directed,
Randall Jarrell,Christina Stead,,1,Directed,
Randall Jarrell,Peter Taylor,,1,Directed,
Randall Jarrell,Vladimir Nabokov,,1,Directed,
Randall Kenan,A.M. Homes,,1,Directed,
Randall Kenan,April Reynolds,,1,Directed,
Randall Kenan,Dolen Perkins-Valdez,,1,Directed,
Randall Kenan,James Alan McPherson,,1,Directed,
Randall Kenan,Jay Cantor,,1,Directed,
Randall Kenan,Michael Parker,,1,Directed,
Randall Kenan,Wilton Barnhardt,,1,Directed,
Randy Ingermanson,T.L. Hines,,1,Directed,
Randy Susan Meyers,Brunonia Barry,,1,Directed,
Randy Susan Meyers,Carolyn Parkhurst,,1,Directed,
Randy Susan Meyers,Jennifer McMahon,,1,Directed,
Randy Wayne White,Ace Atkins,,1,Directed,
Randy Wayne White,C.J. Box,,1,Directed,
Randy Wayne White,Pete Fromm,,1,Directed,
Ransom Riggs,Ben Loory,,1,Directed,
Ransom Riggs,Jeffrey Cranor & Joseph Fink,,1,Directed,
Ransom Riggs,Peter Rock,,1,Directed,
Ravi Howard,Bill Cheng,,1,Directed,
Ravi Howard,Nafissa Thompson-Spires,,1,Directed,
Ray Bradbury,A.E. Ellis,,1,Directed,
Ray Bradbury,Ben Bova,,1,Directed,
Ray Bradbury,Ben Loory,,1,Directed,
Ray Bradbury,Greg Bear,,1,Directed,
Ray Bradbury,Harlan Ellison,Shatterday,1,Directed,
Ray Bradbury,Joseph Wambaugh,,1,Directed,
Ray Bradbury,S.L. Stebel,,1,Directed,
Ray Bradbury,Walter Miller,,1,Directed,
Ray Gonzalez,Jack Lopez,,1,Directed,
Raymond A. Moody,Erroll J. Bailey,,1,Directed,
Raymond Atkins,Lynn Cullen,,1,Directed,
Raymond Carver,Antonya Nelson,,1,Directed,
Raymond Carver,Bobbie Ann Mason,,1,Directed,
Raymond Carver,Craig Lesley,,1,Directed,
Raymond Carver,David Lipsky,,1,Directed,
Raymond Carver,Douglas Unger,,1,Directed,
Raymond Carver,Frederick Barthelme,,1,Directed,
Raymond Carver,Jay McInerney,,1,Directed,
Raymond Carver,Jayne Anne Phillips,,1,Directed,
Raymond Carver,Joy Williams,,1,Directed,
Raymond Carver,Laura Furman,,1,Directed,
Raymond Carver,Richard Ford,,1,Directed,
Raymond Carver,Tobias Wolff,,1,Directed,
Raymond E. Feist,Tim Powers,,1,Directed,
Raymond Federman,Nancy Stohlman,,1,Directed,
Raymond Khoury,Danielle Trussoni,,1,Directed,
Razia Iqbal,Shyam Selvadurai,,1,Directed,
Rebecca Barry,Yannick Murphy,,1,Directed,
Rebecca Brown,Chris Abani,,1,Directed,
Rebecca Brown,Elizabeth Frankie Brown,,1,Directed,
Rebecca Brown,Matthew Stadler,,1,Directed,
Rebecca Brown,Nick Francis Potter,,1,Directed,
Rebecca Brown,Selah Saterstrom,,1,Directed,
Rebecca Busselle,Alfred Nielsen,,1,Directed,
Rebecca Coffey,Michelle Meyers,,1,Directed,
Rebecca Curtis,Diane Cook,,1,Directed,
Rebecca Curtis,Rahul Mehta,,1,Directed,
Rebecca Dinerstein,Adelia Saunders,,1,Directed,
Rebecca Gayle Howell,Lindsey Alexander,,1,Directed,
Rebecca Godfrey,Erik Barmack,,1,Directed,
Rebecca Godfrey,Naima Coster,,1,Directed,
Rebecca Goldstein,Aryeh Lev Stollman,,1,Directed,
Rebecca Goldstein,Bruce Bauman,,1,Directed,
Rebecca Goldstein,Ida Fink,,1,Directed,
Rebecca Goldstein,Jean Hegland,,1,Directed,
Rebecca Goldstein,Jess Walter,,1,Directed,
Rebecca Goldstein,Joyce Hackett,,1,Directed,
Rebecca Goldstein,Katharine Weber,,1,Directed,
Rebecca Goldstein,Melvin Jules Bukiet,,1,Directed,
Rebecca Goldstein,Pearl Abraham,,1,Directed,
Rebecca Goldstein,Rachel Kadish,,1,Directed,
Rebecca Goldstein,Thane Rosenbaum,,1,Directed,
Rebecca Goldstein,Tova Mirvis,,1,Directed,
Rebecca Harrington,Lara Williams,,1,Directed,
Rebecca Johns,Aimee Phan,,1,Directed,
Rebecca Johns,Jessica Chiarella,,1,Directed,
Rebecca Johns,V.V. Ganeshananthan,,1,Directed,
Rebecca Lee,Barbara Gowdy,,1,Directed,
Rebecca Lee,James Hannaham,,1,Directed,
Rebecca Lee,Jami Attenberg,,1,Directed,
Rebecca Lee,Karen E. Bender,,1,Directed,
Rebecca Lee,Michael Parker,,1,Directed,
Rebecca Makkai,Abby Geni,,1,Directed,
Rebecca Makkai,Anna North,,1,Directed,
Rebecca Makkai,Arna Bontemps Hemenway,,1,Directed,
Rebecca Makkai,Kim Brooks,,1,Directed,
Rebecca Makkai,Mark Wisniewski,,1,Directed,
Rebecca Makkai,Nick White,,1,Directed,
Rebecca Makkai,Pamela Erens,,1,Directed,
Rebecca Makkai,Samuel Park,,1,Directed,
Rebecca Makkai,Tim Horvath,,1,Directed,
Rebecca Mead,Rupert Thomson,,1,Directed,
Rebecca Newberger Goldstein,James Morrow,,1,Directed,
Rebecca Pepper Sinkler,Eugenia Lovett West,,1,Directed,
Rebecca Rasmussen,Lauren Fox,,1,Directed,
Rebecca Rasmussen,Siobhan Fallon,,1,Directed,
Rebecca Schiff,Kate Greathead,,1,Directed,
Rebecca Solnit,Natashia Deon,,1,Directed,
Rebecca Solnit,Nick Flynn,,1,Directed,
Rebecca Stead,Maile Meloy,,1,Directed,
Rebecca Stott,Carol Wallace,,1,Directed,
Rebecca Stott,Gavin McCrea,,1,Directed,
Rebecca Stott,Susan Sellers,,1,Directed,
Rebecca Stowe,Cheryl Pearl Sucher,,1,Directed,
Rebecca Stowe,Helen Schulman,,1,Directed,
Rebecca Traister,Idra Novey,,1,Directed,
Rebecca Walker,Rachel M. Harper,,1,Directed,
Rebecca Wells,Cecily Wong,,1,Directed,
Rebecca West,Jerome Weidman,,1,Directed,
Rebecca West,Sinclair Lewis,,1,Directed,
Reed Timmer,Jenna Blum,,1,Directed,
Reeve Lindbergh,Linda Donn,,1,Directed,
Regina Marler,Paul Russell,,1,Directed,
Reginald Gibbons,Angela Jackson,,1,Directed,
Reginald Hill,Antonia Fraser,,1,Directed,
Reginald Hill,John Verdon,,1,Directed,
Reginald Hill,Louise Penny,,1,Directed,
Reginald Hill,Tom Savage,,1,Directed,
Reginald McKnight,Annie Dawid,,1,Directed,
Reginald McKnight,David Haynes,,1,Directed,
Reginald McKnight,Frederick Reiken,,1,Directed,
Reginald McKnight,Judson Mitcham,,1,Directed,
Reginald McKnight,Rebecca T. Godwin,,1,Directed,
Reginald McKnight,Richard Perry,,1,Directed,
Reginald McKnight,Sandra Lee Gould,,1,Directed,
Reginald McKnight,Stephanie Allen,,1,Directed,
Reginald McKnight,Tom Grimes,,1,Directed,
Reginald McKnight,Tracy Daugherty,,1,Directed,
Reginald McKnight,Whitney Terrell,,1,Directed,
Reif Larsen,Garth Risk Hallberg,,1,Directed,
Reiko Rizzuto,Cara Hoffman,,1,Directed,
Rene Steinke,David Grand,,1,Directed,
Rene Steinke,Martha McPhee,,1,Directed,
Rene Steinke,Maud Casey,,1,Directed,
Rene Steinke,Samantha Hunt,,1,Directed,
Renee Swindle,Jacqueline Luckett,,1,Directed,
Rex Miller,Christopher Golden,,1,Directed,
Rex Reed,James Kirkwood,,1,Directed,
Rex Reed,Jill Robinson,,1,Directed,
Reynolds Price,Colm Toibin,,1,Directed,
Reynolds Price,Craig Lesley,,1,Directed,
Reynolds Price,Doris Betts,,1,Directed,
Reynolds Price,Frederick Busch,,1,Directed,
Reynolds Price,Helen Elaine Lee,,1,Directed,
Reynolds Price,James Salter,,1,Directed,
Reynolds Price,James W. Hall,,1,Directed,
Reynolds Price,Jim Grimsley,,1,Directed,
Reynolds Price,Josephine Humphreys,,1,Directed,
Reynolds Price,Peter Landesman,,1,Directed,
Reynolds Price,Philip Glazebrook,,1,Directed,
Reynolds Price,Tommy Hays,,1,Directed,
Reynolds Price,Toni Morrison,,1,Directed,
Reza Aslan,Laila Lalami,,1,Directed,
Rhett Miller,Ben Greenman,,1,Directed,
Rhian Bowley,Lauren Beukes,,1,Directed,
Rhoda Lerman,Maria Katzenbach,,1,Directed,
Rhonda Riley,Gregory Sherl,,1,Directed,
Rhys Bowen,Betty Webb,,1,Directed,
Rian Malan,Damon Galgut,,1,Directed,
Riane Eisler,Jean Hegland,,1,Directed,
Ricardo Cortez Cruz,Doug Rice,,1,Directed,
Ricardo Cortez Cruz,Jeff Jarot,,1,Directed,
Ricardo Cortez Cruz,Ted Morrissey,,1,Directed,
Rich Harsch,Whitney Terrell,,1,Directed,
Richar S. Wheeler,Elmer Kelton,,1,Directed,
Richard A. Lupof,Robert Sheckley,,1,Directed,
Richard Aleas,Duane Swierczynski,,1,Directed,
Richard Barre,William Kent Krueger,,1,Directed,
Richard Bausch,Alix Ohlin,,1,Directed,
Richard Bausch,Allen Wier,,1,Directed,
Richard Bausch,Allison Amend,,1,Directed,
Richard Bausch,Angela Davis-Gardner,,1,Directed,
Richard Bausch,Anthony Grooms,,1,Directed,
Richard Bausch,Brad Watson,,1,Directed,
Richard Bausch,Charles Baxter,,1,Directed,
Richard Bausch,Danzy Senna,,1,Directed,
Richard Bausch,David Jauss,,1,Directed,
Richard Bausch,Elena Castedo,,1,Directed,
Richard Bausch,Elizabeth Berg,,1,Directed,
Richard Bausch,Elizabeth Brundage,,1,Directed,
Richard Bausch,Elizabeth Strout,,1,Directed,
Richard Bausch,Erika Carter,Lucky You,1,Directed,
Richard Bausch,Frederick Busch,,1,Directed,
Richard Bausch,George Garrett,,1,Directed,
Richard Bausch,Jean Thompson,,1,Directed,
Richard Bausch,Jill McCorkle,,1,Directed,
Richard Bausch,Judith Freeman,,1,Directed,
Richard Bausch,Kelly Cherry,,1,Directed,
Richard Bausch,Laura Dave,,1,Directed,
Richard Bausch,Liam Callanan,,1,Directed,
Richard Bausch,Louise Marburg,,1,Directed,
Richard Bausch,Mark Slouka,,1,Directed,
Richard Bausch,Mary Lee Settle,,1,Directed,
Richard Bausch,Michael Knight,,1,Directed,
Richard Bausch,Nanci Kincaid,,1,Directed,
Richard Bausch,Percival Everett,,1,Directed,
Richard Bausch,Peter Taylor,,1,Directed,
Richard Bausch,Robert Olen Butler,,1,Directed,
Richard Bausch,Stephen Stark,,1,Directed,
Richard Bausch,Tom Paine,,1,Directed,
Richard Bausch,William Kotzwinkle,,1,Directed,
Richard Bissell,Elliott Baker,,1,Directed,
Richard Bradford,Anne Nall Stallworth,,1,Directed,
Richard Bradford,David Wagoner,,1,Directed,
Richard Brautigan,Don Carpenter,,1,Directed,
Richard Brautigan,Ishmael Reed,,1,Directed,
Richard Brautigan,Jim Harrison,,1,Directed,
Richard Brautigan,William Hjortsberg,,1,Directed,
Richard Burgin,Dabney Stuart,,1,Directed,
Richard Burgin,Mark Wisniewski,,1,Directed,
Richard Christian Matheson,Dennis Etchison,,1,Directed,
Richard Condon,Alan Furst,,1,Directed,
Richard Condon,Carl Hiaasen,,1,Directed,
Richard Condon,Charles Portis,,1,Directed,
Richard Condon,Elliott Baker,,1,Directed,
Richard Condon,Greg Iles,,1,Directed,
Richard Condon,Judith Rossner,,1,Directed,
Richard Condon,Len Deighton,,1,Directed,
Richard Condon,Richard Bradford,,1,Directed,
Richard Condon,Rob Swigart,,1,Directed,
Richard Currey,Jack Gantos,,1,Directed,
Richard Currey,Jamie Harrison,,1,Directed,
Richard Currey,John O'Brien,,1,Directed,
Richard Currey,John Yount,,1,Directed,
Richard Currey,Ray Robertson,,1,Directed,
Richard Currey,Stephen Hathaway,,1,Directed,
Richard Dawkins,Rebecca Goldstein,,1,Directed,
Richard E. Kim,Andrew Fetler,,1,Directed,
Richard E. Kim,Harry Crews,,1,Directed,
Richard E. Kim,William Cotter Murray,,1,Directed,
Richard E. Kim,William Harrison,,1,Directed,
Richard Ellmann,Julian Barnes,,1,Directed,
Richard Ellmann,Richard Selzer,,1,Directed,
Richard Ellmann,Thomas Flanagan,The Year of the French,1,Directed,
Richard Elman,Bret Easton Ellis,,1,Directed,
Richard Elman,Carole L. Glickfeld,,1,Directed,
Richard Elman,Cynthia Ozick,,1,Directed,
Richard Elman,David Foster Wallace,The Broom of the System,1,Directed,
Richard Elman,Ellease Southerland,,1,Directed,
Richard Elman,Hannah Green,,1,Directed,
Richard Elman,Michael Stephens,,1,Directed,
Richard Elman,Nicholas Delbanco,,1,Directed,
Richard Elman,William O'Rourke,,1,Directed,
Richard Falk,John Reed,,1,Directed,
Richard Flanagan,Rupert Thomson,,1,Directed,
Richard Ford,A.L. Kennedy,,1,Directed,
Richard Ford,Alberto Manguel,,1,Directed,
Richard Ford,Bernard MacLaverty,,1,Directed,
Richard Ford,Bill Barich,,1,Directed,
Richard Ford,Binnie Kirshenbaum,,1,Directed,
Richard Ford,Carlos Fuentes,,1,Directed,
Richard Ford,Christopher Tilghman,,1,Directed,
Richard Ford,Chuck Kinder,,1,Directed,
Richard Ford,Dagoberto Gilb,,1,Directed,
Richard Ford,Deirdre McNamer,,1,Directed,
Richard Ford,Donald Antrim,,1,Directed,
Richard Ford,Elizabeth Dewberry,,1,Directed,
Richard Ford,Elizabeth Graver,,1,Directed,
Richard Ford,Elizabeth Tallent,,1,Directed,
Richard Ford,Emma Cline,,1,Directed,
Richard Ford,Gary Shteyngart,Lake Success,1,Directed,
Richard Ford,Gina Berriault,,1,Directed,
Richard Ford,Graham Swift,,1,Directed,
Richard Ford,Guy Vanderhaeghe,,1,Directed,
Richard Ford,James Salter,,1,Directed,
Richard Ford,Jennifer Haigh,,1,Directed,
Richard Ford,Jonathan Dee,,1,Directed,
Richard Ford,Josh Weil,,1,Directed,
Richard Ford,Joyce Carol Oates,,1,Directed,
Richard Ford,Kazuo Ishiguro,,1,Directed,
Richard Ford,Lee K. Abbott,,1,Directed,
Richard Ford,Maile Meloy,,1,Directed,
Richard Ford,Mark Slouka,,1,Directed,
Richard Ford,Mary Morris,,1,Directed,
Richard Ford,Mary Robison,,1,Directed,
Richard Ford,Matt Gallagher,,1,Directed,
Richard Ford,Nell Freudenberger,,1,Directed,
Richard Ford,Oakley Hall,,1,Directed,
Richard Ford,Padgett Powell,,1,Directed,
Richard Ford,Richard Bausch,,1,Directed,
Richard Ford,Richard Yates,,1,Directed,
Richard Ford,Robert Olen Butler,,1,Directed,
Richard Ford,Stanley Elkin,,1,Directed,
Richard Ford,Steve Yarbrough,,1,Directed,
Richard Ford,Susan Shreve,,1,Directed,
Richard Ford,Tobias Wolff,,1,Directed,
Richard Ford,Tom Franklin,,1,Directed,
Richard Ford,Tom Piazza,,1,Directed,
Richard Ford,Will Allison,,1,Directed,
Richard Ford,William Kittredge,,1,Directed,
Richard Gehman,William Price Fox,,1,Directed,
Richard Gilman,Arthur A. Cohen,,1,Directed,
Richard Hall,David B. Feinberg,,1,Directed,
Richard Hall,Joseph Caldwell,,1,Directed,
Richard Harris,Tom Wicker,,1,Directed,
Richard Harrison,Adrian Michael Kelly,,1,Directed,
